3, 0.100000
5, 0.200000
7, 0.200000
9, 0.000000
11, 0.200000
13, 0.200000
15, 0.200000
17, 0.200000
19, 0.400000
21, 0.200000
23, 0.300000
25, 0.300000
27, 0.200000
29, 0.400000
31, 0.500000
33, 0.200000
35, 0.300000
37, 0.500000
39, 0.300000
41, 0.400000
43, 0.300000
45, 0.300000
47, 0.400000
49, 0.500000
51, 0.500000
53, 0.400000
55, 0.400000
57, 0.700000
59, 0.600000
61, 0.600000
63, 0.400000
65, 0.600000
67, 0.600000
69, 0.500000
71, 0.600000
73, 0.300000
75, 0.500000
77, 0.600000
79, 0.600000
81, 0.500000
83, 0.600000
85, 0.800000
87, 0.500000
89, 0.700000
91, 0.600000
93, 0.700000
95, 0.600000
97, 0.700000
99, 0.700000
101, 0.600000
103, 0.800000
105, 1.000000
107, 0.800000
109, 0.800000
111, 0.900000
113, 0.600000
115, 0.800000
117, 0.600000
119, 0.900000
121, 0.600000
123, 0.700000
125, 0.800000
127, 0.800000
129, 0.800000
131, 0.800000
133, 0.700000
135, 0.800000
137, 0.700000
139, 1.000000
141, 0.700000
143, 0.900000
145, 0.600000
147, 0.700000
149, 0.700000
151, 0.200000
153, 1.000000
155, 1.000000
157, 1.000000
159, 0.800000
161, 0.900000
163, 1.100000
165, 1.100000
167, 1.000000
169, 0.800000
171, 1.100000
173, 1.000000
175, 1.000000
177, 1.100000
179, 1.000000
181, 1.000000
183, 1.400000
185, 1.200000
187, 1.000000
189, 1.000000
191, 1.200000
193, 1.100000
195, 1.100000
197, 1.100000
199, 1.000000
201, 1.300000
203, 1.200000
205, 1.100000
207, 1.200000
209, 1.200000
211, 1.100000
213, 1.300000
215, 1.100000
217, 1.400000
219, 1.200000
221, 1.300000
223, 1.100000
225, 1.200000
227, 1.400000
229, 1.300000
231, 1.400000
233, 1.300000
235, 1.300000
237, 1.300000
239, 1.200000
241, 1.300000
243, 1.300000
245, 1.200000
247, 1.200000
249, 1.300000
251, 1.500000
253, 1.200000
255, 1.400000
257, 1.300000
259, 1.600000
261, 1.500000
263, 1.500000
265, 1.600000
267, 1.500000
269, 1.500000
271, 1.300000
273, 1.500000
275, 1.400000
277, 1.600000
279, 1.500000
281, 1.400000
283, 1.400000
285, 1.500000
287, 1.500000
289, 1.400000
291, 1.400000
293, 1.400000
295, 1.400000
297, 1.500000
299, 1.800000
301, 1.600000
303, 1.600000
305, 1.600000
307, 1.600000
309, 1.800000
311, 1.500000
313, 1.600000
315, 1.500000
317, 1.700000
319, 1.700000
321, 1.700000
323, 1.600000
325, 1.600000
327, 1.800000
329, 1.800000
331, 1.600000
333, 1.800000
335, 1.900000
337, 1.900000
339, 1.600000
341, 1.600000
343, 1.800000
345, 2.000000
347, 1.700000
349, 1.800000
351, 1.700000
353, 1.900000
355, 1.700000
357, 2.000000
359, 1.800000
361, 1.500000
363, 2.000000
365, 2.000000
367, 2.100000
369, 2.000000
371, 2.000000
373, 2.000000
375, 2.000000
377, 2.000000
379, 1.800000
381, 2.000000
383, 2.000000
385, 1.900000
387, 1.900000
389, 2.000000
391, 2.100000
393, 2.000000
395, 2.200000
397, 2.300000
399, 2.300000
401, 2.100000
403, 2.000000
405, 2.400000
407, 2.200000
409, 2.100000
411, 2.100000
413, 2.000000
415, 2.200000
417, 2.100000
419, 2.200000
421, 2.000000
423, 2.100000
425, 2.300000
427, 2.200000
429, 2.000000
431, 2.100000
433, 2.200000
435, 2.200000
437, 2.100000
439, 2.000000
441, 2.100000
443, 2.200000
445, 2.300000
447, 2.200000
449, 2.400000
451, 2.400000
453, 2.400000
455, 2.300000
457, 2.100000
459, 2.500000
461, 2.400000
463, 2.200000
465, 2.300000
467, 2.300000
469, 2.400000
471, 2.400000
473, 2.500000
475, 2.500000
477, 2.500000
479, 2.400000
481, 2.300000
483, 2.500000
485, 2.300000
487, 2.500000
489, 2.500000
491, 2.500000
493, 2.500000
495, 2.400000
497, 2.500000
499, 2.500000
501, 2.800000
503, 2.600000
505, 2.400000
507, 2.400000
509, 2.700000
511, 2.700000
513, 2.600000
515, 2.700000
517, 2.800000
519, 2.800000
521, 2.500000
523, 3.000000
525, 2.600000
527, 2.400000
529, 2.800000
531, 2.800000
533, 2.800000
535, 2.700000
537, 2.700000
539, 2.700000
541, 2.700000
543, 2.800000
545, 2.700000
547, 2.700000
549, 2.800000
551, 2.600000
553, 2.900000
555, 2.800000
557, 2.700000
559, 2.700000
561, 2.700000
563, 2.800000
565, 3.100000
567, 3.100000
569, 2.800000
571, 2.700000
573, 3.000000
575, 3.000000
577, 2.300000
579, 2.800000
581, 3.000000
583, 3.000000
585, 2.900000
587, 2.900000
589, 2.900000
591, 2.900000
593, 3.000000
595, 2.800000
597, 2.900000
599, 3.000000
601, 3.000000
603, 3.000000
605, 3.000000
607, 3.200000
609, 3.200000
611, 3.000000
613, 3.100000
615, 3.200000
617, 3.100000
619, 3.200000
621, 3.100000
623, 3.100000
625, 3.100000
627, 3.200000
629, 3.200000
631, 3.000000
633, 3.000000
635, 3.100000
637, 3.100000
639, 3.100000
641, 3.000000
643, 3.200000
645, 3.100000
647, 3.400000
649, 3.200000
651, 3.300000
653, 3.200000
655, 3.300000
657, 3.200000
659, 3.300000
661, 3.300000
663, 3.200000
665, 3.400000
667, 3.300000
669, 3.200000
671, 3.400000
673, 3.200000
675, 3.500000
677, 3.300000
679, 3.500000
681, 3.300000
683, 3.400000
685, 3.500000
687, 3.400000
689, 3.400000
691, 3.500000
693, 3.400000
695, 3.400000
697, 4.700000
699, 3.500000
701, 3.500000
703, 3.400000
705, 3.400000
707, 3.600000
709, 3.600000
711, 3.600000
713, 3.600000
715, 3.700000
717, 3.800000
719, 3.600000
721, 3.600000
723, 3.600000
725, 3.500000
727, 3.900000
729, 3.600000
731, 3.300000
733, 3.700000
735, 3.500000
737, 3.800000
739, 3.800000
741, 3.500000
743, 3.700000
745, 3.600000
747, 3.600000
749, 3.700000
751, 3.700000
753, 3.600000
755, 3.600000
757, 3.700000
759, 3.600000
761, 3.700000
763, 3.800000
765, 4.000000
767, 4.000000
769, 4.000000
771, 3.800000
773, 3.600000
775, 4.000000
777, 3.800000
779, 3.800000
781, 4.000000
783, 4.000000
785, 4.000000
787, 4.000000
789, 3.900000
